Hour,Load,Bus,P_kW,Q_kVAR,S_kVA
6,s32c,x32,15.599879774869752,7.7998243410805586,17.441144135122073
6,s33a,x33,30.600358935393384,15.299646794097757,34.21200314215839
6,s34c,x34,31.08309820656388,15.541377323310972,34.75188344859051
6,s52a,x52,25.644992331570183,12.821947930671687,28.671727893922778
6,s53a,x53,25.657151443707594,12.828027021663232,28.685321986581723
6,s55a,x55,11.738100242152868,5.868793600957872,13.12348031680138
6,s56b,x56,16.77410581663459,8.387067215336216,18.75402683218252
6,s58b,x58,17.584506365301905,8.792268451599387,19.660082620282477
6,s59b,x59,16.517686772665932,8.258857237568234,18.467341421829953
6,s60a,x60,12.922500269859095,6.460972367025892,14.44767030188537
6,s62c,x62,25.29229539195451,12.64601166576949,28.277585067410925
6,s63a,x63,25.794878286984044,12.896885560762776,28.839303095042574
6,s64b,x64,64.8525728052218,30.264587525747665,71.56676224030423
6,s65a,x65,22.75654579374421,16.254445327055905,27.965467443849867
6,s65b,x65,27.718098302771025,19.79859111748955,34.06284168650076
6,s65c,x65,47.12286008837104,33.658393212990106,57.90899219109629
6,s66c,x66,51.51520699635078,24.04017247832731,56.848451559075855
6,s68a,x68,15.599822543247083,7.799514676771432,17.44095446281461
6,s69a,x69,31.199625588501345,15.599010216865345,34.881882928083705
6,s70a,x70,15.599805779661322,7.799498222294729,17.44093211049035
6,s71a,x71,31.199603598102442,15.598988626067115,34.8818536037708
6,s73c,x73,31.199668580959287,15.599598534504311,34.88218447860465
6,s74c,x74,30.66511109450557,15.332384957600187,34.284560182776346
6,s75c,x75,31.19965588761158,15.599584270231782,34.88216674619624
6,s76a,x76,79.966431150907,60.92575624311528,100.53147708458405
6,s76b,x76,54.141807885577585,38.672611538605565,66.53500014529706
6,s76c,x76,54.7216552091011,39.08593161682963,67.24707874085851
6,s77b,x77,31.200113672727866,15.600081751903144,34.88279868154506
6,s79a,x79,28.779829997785885,14.38927707429222,32.17654284447302
6,s80b,x80,31.200115509471843,15.600085609228968,34.882802049429145
6,s82a,x82,31.199661956491617,15.599026002736844,34.88192251630363
6,s83c,x83,15.599827988116262,7.79979579250987,17.44108504834691
6,s84c,x84,15.599821236349458,7.799786974757519,17.441075065994543
6,s85c,x85,31.199634311617647,15.599565391499606,34.88213900526086
6,s86b,x86,15.600057729570588,7.800038611721482,17.44139912708499
6,s87b,x87,31.2001178126268,15.600076470368396,34.88280002240551
6,s88a,x88,31.19964367259588,15.599022030092142,34.88190438597429
6,s90b,x90,31.42970402216186,15.714874471570031,35.13948739776807
6,s92c,x92,31.199673492222434,15.599613936692487,34.882195759371825
6,s94a,x94,31.199637964134453,15.599015815771445,34.88189650110423
6,s95b,x95,15.600058852818409,7.800037353309153,17.441399568968542
6,s96b,x96,15.60005869479237,7.800037164363854,17.44139934312681
6,s98a,x98,31.199665779826027,15.599052693608911,34.88193787206833
6,s99b,x99,31.200116383913933,15.6000830815095,34.88280170112162
6,s100c,x100,30.665591216945078,15.332631376867289,34.28509981936285
6,add44,44,529.997845893209,158.9956753237933,553.332939036807
6,add108,108,559.9971434516646,167.9946386312883,584.6528878598662
7,s1a,x1,35.1999509634663,17.599884817112365,39.35470103311743
7,s2b,x2,17.599968500110965,8.799926493375606,19.677337154546905
7,s4c,x4,35.19987492773852,17.599602056233465,39.35450657124559
7,s5c,x5,17.523004844615443,8.761349709243774,19.591246706426883
7,s6c,x6,34.85795644040932,17.42869312103495,38.9722525793504
7,s7a,x7,17.599976279407272,8.799939373446927,19.677349872684587
7,s9a,x9,35.19995068467633,17.599871903587264,39.35469500868132
7,s10a,x10,17.122249757597327,8.561085864298711,19.143239745075462
7,s11a,x11,33.328582454793015,16.66422616438631,37.262458884294716
7,s12b,x12,17.599952372418453,8.799920045536542,19.677319845935163
7,s16c,x16,35.19980392650443,17.59944177097766,39.35437138507474
7,s17c,x17,17.599903743729023,8.799722729440406,19.67718810967555
7,s19a,x19,35.199980495341165,17.599874021043156,39.35472261913414
7,s20a,x20,33.730730522691054,16.865280204259165,37.712065151123426
7,s22b,x22,35.706239231715315,17.853039836410414,39.92075339310298
7,s24c,x24,35.19973729068749,17.59928294429933,39.354240756072535
7,s28a,x28,33.78132934115727,16.89057966563479,37.76863637327787
7,s29a,x29,32.47115306229801,16.235503413206718,36.30382007827044
7,s30c,x30,35.19974406391137,17.599289918417515,39.35424993310603
7,s31c,x31,17.599866801728993,8.799640141264517,19.677118133872046
7,s32c,x32,17.59986499806506,8.799638320752537,19.677115706479242
7,s33a,x33,34.15311607317775,17.0764695534909,38.184305020770694
7,s34c,x34,34.53488511207965,17.26706025599592,38.61100438461469
7,s52a,x52,28.096880724026313,14.04839077949228,31.413245453367043
7,s53a,x53,28.111859492550145,14.055880102116559,31.429992198121177
7,s55a,x55,12.88697105104011,6.443461555822012,14.408060927539903
7,s56b,x56,18.64977688628464,9.324844834042375,20.85106493892251
7,s58b,x58,19.546955936649102,9.773432762579853,21.854140897184013
7,s59b,x59,18.32894249034453,9.164427631115915,20.492361177285503
7,s60a,x60,14.171818366913241,7.0858839967191045,15.844563352763604
7,s62c,x62,27.91698528107313,13.957994830020489,31.21191578321543
7,s63a,x63,28.281875653650207,14.14088787562581,31.620075907555208
7,s64b,x64,71.93905966504389,33.571396176039904,79.38681846943717
7,s65a,x65,25.060398516779742,17.90019030348965,30.796759354207403
7,s65b,x65,30.672735426687133,21.908778643560296,37.69365039642714
7,s65c,x65,52.070164207789205,37.19236367606972,63.98885775226154
7,s66c,x66,56.69436659678723,26.45641111234204,62.56351087300136
7,s68a,x68,17.3203048895765,8.660121960350398,19.364675929021658
7,s69a,x69,34.513704579049474,17.256791807895613,38.58746774888129
7,s70a,x70,17.21196667518993,8.605953269620858,19.243550309304847
7,s71a,x71,34.37336090921548,17.186620513554065,38.43055899765316
7,s73c,x73,35.1996903907007,17.599104865192487,39.35411917013554
7,s74c,x74,33.83728209486863,16.918026488794293,37.83095663399568
7,s75c,x75,35.19966901961238,17.5990804392284,39.35408913183853
7,s76a,x76,89.13047493308531,67.90855668109467,112.05272701860851
7,s76b,x76,60.50140695954144,43.21458984613914,74.3499900447477
7,s76c,x76,61.16636026565487,43.68948083409535,75.16710958724346
7,s77b,x77,35.19970223276817,17.599707814152502,39.354399403612874
7,s79a,x79,31.61706668400315,15.808476158036282,35.34892960387773
7,s80b,x80,35.199693813549445,17.59970895185909,39.35439238201729
7,s82a,x82,35.15361334345604,17.57674674754712,39.302907746483825
7,s83c,x83,17.59984283637923,8.799534727336434,19.677049557361215
7,s84c,x84,17.599829220369,8.799522622423355,19.677031965433578
7,s85c,x85,35.19964417946979,17.599030706714466,39.35404467366932
7,s86b,x86,17.599850043552784,8.799846774910076,19.67719555265537
7,s87b,x87,35.19969361638523,17.599683945165218,39.354381022410934
7,s88a,x88,34.77425410176562,17.38707514463801,38.87877480604876
7,s90b,x90,35.140188347118354,17.569969532950672,39.287869202334804
7,s92c,x92,35.19971310782832,17.59911628772274,39.354144597262035
7,s94a,x94,34.693129963258066,17.346514675118772,38.788075977310676
7,s95b,x95,17.599844012148797,8.799837353012165,19.677185944424014
7,s96b,x96,17.599843123367368,8.799836406787469,19.67718472631092
7,s98a,x98,34.80149697744592,17.40068743998186,38.90922917837258
7,s99b,x99,35.19971848142544,17.599713049474587,39.35441627816947
7,s100c,x100,33.876338650046726,16.937570083756327,37.87463004010477
7,add44,44,529.9981474184615,158.9963333665941,553.3334169296323
7,add108,108,549.9976791925699,164.99563155288058,574.2133798064505
8,s1a,x1,37.999970187995906,18.999943025979846,42.485239428289184
8,s2b,x2,18.99995922489434,9.499917987449637,21.24257263882877
8,s4c,x4,37.999850695666765,18.99964600194619,42.48499971863288
8,s5c,x5,18.83084374972466,9.415297515776334,21.053467734250535
8,s6c,x6,37.292769341323634,18.646156751243147,41.6944817300455
8,s7a,x7,18.99998739259765,9.499972785109192,21.242622338983594
8,s9a,x9,37.99997593177152,18.999945439859978,42.48524564519865
8,s10a,x10,18.377393161492662,9.188682894327975,20.546544058419965
8,s11a,x11,35.57418156266703,17.787070155534245,39.77313488488801
8,s12b,x12,18.999940142767453,9.49990794242722,21.242551078986203
8,s16c,x16,37.99977990558412,18.999505207832282,42.48487343767521
8,s17c,x17,18.999891692527843,9.499754395273527,21.242439076017313
8,s19a,x19,38.00001415550992,18.99997184310819,42.48529164143585
8,s20a,x20,36.156830585954424,18.07839531604837,40.4245565866186
8,s22b,x22,38.21542179088465,19.107619626936923,42.72609964018394
8,s24c,x24,37.99971344168442,18.999366910758784,42.48475214308973
8,s28a,x28,36.21448805371887,18.107222207466,40.48901877131003
8,s29a,x29,34.5805603993771,17.290261935361578,38.66223370847035
8,s30c,x30,37.99971844864451,18.9993721725923,42.48475897458909
8,s31c,x31,18.999854849218607,9.499681657523185,21.24237359349605
8,s32c,x32,18.99985310965523,9.499679908797388,21.242371255537464
8,s33a,x33,36.60902937649611,18.304491698417404,40.93012885670636
8,s34c,x34,36.88646865778121,18.44292721451641,41.24018833954842
8,s52a,x52,29.76286377198136,14.881437261279695,33.275895703510734
8,s53a,x53,29.77995533331583,14.889983029260698,33.29500464433002
8,s55a,x55,13.669713248985119,6.834858599182072,15.283204911938215
8,s56b,x56,19.92723126596382,9.963560326673822,22.279297123349167
8,s58b,x58,20.883001304566957,10.441443249330893,23.347879574289887
8,s59b,x59,19.557781042333385,9.778835323627128,21.866239264822674
8,s60a,x60,15.022338919759612,7.511172144862839,16.795486703572713
8,s62c,x62,29.687723668169948,14.843462418479609,33.19170548746229
8,s63a,x63,29.974172311758572,14.987091736854122,33.51214592508029
8,s64b,x64,76.7436197229538,35.81348071418131,84.68877475230339
8,s65a,x65,26.622652250086094,19.016117378363607,32.71663694478264
8,s65b,x65,32.68581196624589,23.34670187551918,40.167534058704106
8,s65c,x65,55.41076868416845,39.57870197411018,68.0942503896317
8,s66c,x66,60.16775693530848,28.07751855819701,66.39658141058364
8,s68a,x68,18.360328417552257,9.180167773955734,20.527472809831032
8,s69a,x69,36.5758155895819,18.287915008989362,40.89300822168896
8,s70a,x70,18.236687781103523,9.118347527240923,20.389238407870735
8,s71a,x71,36.41567222309917,18.20784341822054,40.713962536243436
8,s73c,x73,37.999666874272386,18.9992162979173,42.48464313714687
8,s74c,x74,35.975530514449595,17.987271339436514,40.22164499413976
8,s75c,x75,37.99964628246664,18.99919352275383,42.484614534059645
8,s76a,x76,95.44680886056766,72.72115030322051,119.99357909108855
8,s76b,x76,64.89768635523825,46.35480803889648,79.75260448778972
8,s76c,x76,65.60983706902448,46.86362941101504,80.62785177466216
8,s77b,x77,37.9996616694207,18.999651865769813,42.4848332703671
8,s79a,x79,33.55415526885574,16.77708516179427,37.514689420713275
8,s80b,x80,37.999652453229025,18.99965074283049,42.4848245249493
8,s82a,x82,37.263992715833055,18.632004054609215,41.66241385489604
8,s83c,x83,18.99983193888837,9.499591536207763,21.242312799240874
8,s84c,x84,18.99981889368317,9.49958000224991,21.242295973173576
8,s85c,x85,37.99962416491933,18.99914621867228,42.484573596937636
8,s86b,x86,18.999829426851665,9.49981861865889,21.242412104958245
8,s87b,x87,37.99965144577083,18.999626014661885,42.48481256516368
8,s88a,x88,36.84838940675622,18.424213309728295,41.19776010846115
8,s90b,x90,37.69343358499778,18.846562545222046,42.14247091946087
8,s92c,x92,37.999690649676864,18.999225679739723,42.484668598222825
8,s94a,x94,36.75768573937275,18.378863398516035,41.09635118518187
8,s95b,x95,18.999822566573904,9.499807756128249,21.24240111109583
8,s96b,x96,18.99982153199712,9.49980666468403,21.242399697635776
8,s98a,x98,36.91543038786838,18.457722582050778,41.27270918703428
8,s99b,x99,37.9996776732359,18.99965877266748,42.484850673476814
8,s100c,x100,36.04641931972164,18.022729350146758,40.30090717343523
8,add44,44,539.9981231722537,161.99715794371355,563.7739371515829
8,add108,108,539.9977576361384,161.9967219551507,563.7734617523887
9,s1a,x1,39.19998823305501,19.599973186228894,43.82690984284134
9,s2b,x2,19.59991336319336,9.799805492201736,21.913301703067773
9,s4c,x4,39.19975547317423,19.59942059917555,43.82645453353533
9,s5c,x5,19.337326306481053,9.668459154973156,21.61969683216461
9,s6c,x6,38.127740759999675,19.063497060726363,42.62794313177758
9,s7a,x7,19.599998991834255,9.799995476066412,21.91346325460277
9,s9a,x9,39.200002935553684,19.60000148906871,43.82693565056668
9,s10a,x10,18.848502797861265,9.424256428732168,21.073269014452492
9,s11a,x11,36.28518742550905,18.1426058527296,40.568078259042764
9,s12b,x12,19.599870801967665,9.799772113265224,21.913248707705467
9,s16c,x16,39.199656877023294,19.59919066111539,43.82626351683557
9,s17c,x17,19.599831048966276,9.799597966339684,21.913135272021467
9,s19a,x19,38.70486856588164,19.352487802140452,43.27338252129324
9,s20a,x20,36.795622412670625,18.397862080517996,41.138779246224495
9,s22b,x22,38.948874497618824,19.474139742223723,43.54603246371499
9,s24c,x24,39.19956110300686,19.598959460877094,43.82607446050207
9,s28a,x28,36.917642527113756,18.45886468667577,41.275198549259144
9,s29a,x29,35.1551875386769,17.5776335619765,39.30471234494238
9,s30c,x30,39.19956620482244,19.59896752361935,43.82608262939027
9,s31c,x31,19.59977721346845,9.799476895646686,21.913032976881823
9,s32c,x32,19.599774558117492,9.799474279520917,21.91302943191611
9,s33a,x33,37.48122106033019,18.740658926670317,41.90530072889499
9,s34c,x34,37.61323119291728,18.806104302994015,42.05264224548721
9,s52a,x52,30.093088112067026,15.046629492080907,33.64513354398506
9,s53a,x53,30.110892830270192,15.055531912260314,33.665039851411215
9,s55a,x55,13.838704905687948,6.919391920817552,15.472160095493676
9,s56b,x56,20.232256166296107,10.115929915363646,22.620261440380744
9,s58b,x58,21.201420978380188,10.600504123261294,23.70381697469374
9,s59b,x59,19.84559324478679,9.922599905804473,22.18795980094155
9,s60a,x60,15.19339695227538,7.5967418567303495,16.98675359764807
9,s62c,x62,30.077667661053468,15.038163559922106,33.62755499859826
9,s63a,x63,30.31329739463824,15.156735379851018,33.891335563984626
9,s64b,x64,77.86502836518213,36.336269135336934,85.92605598412077
9,s65a,x65,26.956041719301297,19.254151288738814,33.126281515170916
9,s65b,x65,33.165854240235454,23.689253897790977,40.75726484589648
9,s65c,x65,56.15386554815355,40.109294095551626,69.0073335874062
9,s66c,x66,60.86509545274217,28.402421279567715,67.16589446298958
9,s68a,x68,18.570895152095996,9.285501129945755,20.762915931640396
9,s69a,x69,36.99087511653952,18.49554424070033,41.35710336383734
9,s70a,x70,18.44207380729539,9.221090094590066,20.618889127357896
9,s71a,x71,36.82403184973846,18.41212213748663,41.17056671065237
9,s73c,x73,39.1995117316449,19.598721674579817,43.825923963757006
9,s74c,x74,36.44226488987368,18.22030549606857,40.74332095784273
9,s75c,x75,39.19948062205053,19.59868783243227,43.825881004169716
9,s76a,x76,97.30827411651934,74.13913642027096,122.33360846749848
9,s76b,x76,66.39670353085134,47.424787424001934,81.59431782897347
9,s76c,x76,67.09811316084729,47.926476204445606,82.45667899643522
9,s77b,x77,39.19930075049901,19.599109990629454,43.825908909603505
9,s79a,x79,33.97760588099147,16.988907057162862,37.988164793799974
9,s80b,x80,39.19928430222814,19.59910436463727,43.82589168177704
9,s82a,x82,37.694513068068986,18.847370206744053,42.143797635582
9,s83c,x83,19.599756415700774,9.799336234762222,21.912951471600707
9,s84c,x84,19.599736393887447,9.799319393465208,21.912926032025467
9,s85c,x85,39.19945218751488,19.598618364201215,43.82582450549984
9,s86b,x86,19.59964777378306,9.799542230112486,21.912946419322925
9,s87b,x87,39.19928182994276,19.5990624310246,43.82587071763071
9,s88a,x88,37.267637866621214,18.633947106085202,41.666543136070224
9,s90b,x90,38.547964565171526,19.27350148846274,43.097719565465354
9,s92c,x92,39.199554113996875,19.598738693632267,43.82596948291558
9,s94a,x94,37.17464770451452,18.587454649146903,41.56257814776244
9,s95b,x95,19.599635282813242,9.799521203599271,21.91292584387328
9,s96b,x96,19.599633228198584,9.799519085982858,21.912923059155034
9,s98a,x98,37.34766639458019,18.67394183215918,41.75600901273634
9,s99b,x99,39.19932269076319,19.599122519502423,43.82593413663933
9,s100c,x100,36.52987713069069,18.26412949513521,40.8412824161831
9,add44,44,629.9961747619243,188.99410276270788,657.7339516048552
9,add108,108,647.6982613395116,194.30372927171928,676.2151853893286
10,s1a,x1,39.99998739224426,20.000070066230666,44.721379607899344
10,s2b,x2,19.999759752252675,9.999436959073192,22.36021309483219
10,s4c,x4,39.99964081939799,19.999092008530944,44.72063222771494
10,s5c,x5,19.623227457167346,9.811289363460999,21.93929020750875
10,s6c,x6,38.48621748752352,19.242516728646915,43.0286344955219
10,s7a,x7,19.99999277494791,10.00006910892669,22.360704219261038
10,s9a,x9,39.99998183447034,20.000182645996247,44.721424984353604
10,s10a,x10,19.105936831757283,9.553066337701592,21.361130556963197
10,s11a,x11,36.548273899964265,18.2743314232238,40.862299421748574
10,s12b,x12,19.999647915617505,9.999317603413921,22.360059688708507
10,s16c,x16,39.99958104774248,19.99873525338822,44.7204192257858
10,s17c,x17,19.99979444574991,9.99937153367494,22.360214867946095
10,s19a,x19,38.78718535088553,19.39404001060092,43.365591606442294
10,s20a,x20,36.89030270351791,18.445573721290472,41.2448011689321
10,s22b,x22,39.09437159737221,19.546089983141535,43.708346162060266
10,s24c,x24,39.999527032736495,19.998374829331457,44.72020973404592
10,s28a,x28,37.01599656812927,18.508412281558016,41.38532743758209
10,s29a,x29,35.26676530350252,17.633771840860902,39.42961633477896
10,s30c,x30,39.999537102597515,19.99839245661637,44.72022662365348
10,s31c,x31,19.823894724197885,9.911372096084586,22.16353083024284
10,s32c,x32,19.805887921478625,9.902369411043425,22.143398933111904
10,s33a,x33,37.82345740780639,18.912154072995662,42.288101186514275
10,s34c,x34,37.83267222260585,18.915485209813195,42.29783290223973
10,s52a,x52,30.002005211293994,15.001611105227324,33.54353369057875
10,s53a,x53,30.02009850577805,15.010658010854904,33.56376272433501
10,s55a,x55,13.816118477226468,6.9083365811932875,15.447014083498855
10,s56b,x56,20.189115320744143,10.093779373562953,22.57176908167525
10,s58b,x58,21.155240568424496,10.576806175439849,23.651913926376785
10,s59b,x59,19.99910898343847,9.998627037103718,22.3592688332725
10,s60a,x60,15.150275077976556,7.575441615765897,16.93865846554075
10,s62c,x62,29.994726822345473,14.996136876397932,33.53457556556804
10,s63a,x63,30.225926177911578,15.113576678405266,33.79388721835054
10,s64b,x64,78.19249864170055,36.48666703784428,86.28640515957804
10,s65a,x65,26.884744586825946,19.20281972772332,33.03842879124712
10,s65b,x65,33.12865142176969,23.661772649148382,40.7110185321506
10,s65c,x65,55.981281059649355,39.98603390066355,68.79525227938677
10,s66c,x66,60.59789469184707,28.27662925429291,66.87056604417911
10,s68a,x68,18.520268565055563,9.260502828610548,20.706454557950988
10,s69a,x69,36.887142685991975,18.44430602270008,41.2414078347932
10,s70a,x70,18.38933372452386,9.195033349159836,20.560064035018765
10,s71a,x71,36.7175690246349,18.359516525194493,41.051817525143974
10,s73c,x73,39.99963462664305,19.997964413332785,44.72012243880674
10,s74c,x74,36.335275205835124,18.16613991240343,40.62340290523178
10,s75c,x75,39.99958898226857,19.9979155415012,44.72005975795914
10,s76a,x76,96.98336443008812,73.89044779295273,121.92444894779042
10,s76b,x76,67.03779672230635,47.88085751885844,82.38108221019247
10,s76c,x76,67.68116574099528,48.342917540366216,83.1731800063862
10,s77b,x77,39.9981291234575,19.997209441987884,44.71843824244658
10,s79a,x79,33.92962573725324,16.965503987659,37.934783882676214
10,s80b,x80,39.99809671031758,19.99719020329285,44.71840064754765
10,s82a,x82,37.59779621341105,18.79967894058486,42.03596327401403
10,s83c,x83,19.99983028844102,9.998941855022899,22.360054780491296
10,s84c,x84,19.99979909686706,9.998918417995801,22.36001640081644
10,s85c,x85,39.999567926850304,19.997807353509515,44.719992545647756
10,s86b,x86,19.999057573813772,9.99858172370858,22.359202586997533
10,s87b,x87,39.998086095536856,19.997118094830768,44.71835890777508
10,s88a,x88,37.16664118961408,18.584121164356155,41.553926129416325
10,s90b,x90,38.87167230657223,19.43414893514611,43.459096317606225
10,s92c,x92,39.99972229627154,19.997977896543453,44.72020688379565
10,s94a,x94,37.0738097728041,18.537714362106374,41.45014143330647
10,s95b,x95,19.9990309089824,9.998538945736199,22.359159607369794
10,s96b,x96,19.999026624832222,9.998534671917914,22.359153864274308
10,s98a,x98,37.24994221293443,18.625697706160043,41.647026423361964
10,s99b,x99,39.99818500317012,19.99725711797173,44.718509543477566
10,s100c,x100,36.436024404058756,18.21654548008014,40.736057781785824
10,add44,44,758.873752892611,227.65070755882465,792.2841772251603
10,add108,108,820.6493960619168,246.17975673353428,856.7787951870488
11,s1a,x1,41.200004074632886,20.599975213817704,46.06299289624666
11,s2b,x2,20.600136062567035,10.300291867988896,23.031752394510345
11,s4c,x4,41.20026060344316,20.600610310012616,46.06350636823719
11,s5c,x5,20.289346149906578,10.144884581222529,22.684273194375336
11,s6c,x6,39.937866370920325,19.969316669833322,44.65206354158306
11,s7a,x7,20.599998907805237,10.299971053073811,23.03148624591421
11,s9a,x9,41.199994653726925,20.599920415493397,46.06295996342168
11,s10a,x10,19.772377121814337,9.886148964461787,22.10617195252891
11,s11a,x11,37.99605940467468,18.99795205279078,42.480851127110256
11,s12b,x12,20.60019847329778,10.300350801399464,23.0318345724163
11,s16c,x16,41.2003390169313,20.600849820428287,46.06368361772549
11,s17c,x17,20.600166546769987,10.300421932896617,23.0318378283271
11,s19a,x19,40.51725331549771,20.258445038146828,45.29958511505184
11,s20a,x20,38.523083870412144,19.26137051777477,43.07004045865074
11,s22b,x22,40.88534514353316,20.443157162821656,45.711422230003485
11,s24c,x24,41.20041573152984,20.601092202478448,46.06386063266853
11,s28a,x28,38.654483232131234,19.32707880127085,43.2169532583412
11,s29a,x29,36.81604411894258,18.40786997785757,41.16152064355296
11,s30c,x30,41.200411773896576,20.601085775799348,46.063854218687325
11,s31c,x31,20.600204889761226,10.300540936948481,23.031925344918385
11,s32c,x32,20.600206884878965,10.300542681992907,23.031927909824926
11,s33a,x33,39.31614596392007,19.657902940215106,43.95671144959761
11,s34c,x34,39.39871618761242,19.699895865052817,44.049344312100246
11,s52a,x52,31.45435397461258,15.72692356649743,35.16692350528659
11,s53a,x53,31.47388863714136,15.73669079442248,35.188763875737905
11,s55a,x55,14.472349415059371,7.236059587111819,16.18052706001267
11,s56b,x56,21.243689661218113,10.622183957572247,23.751318751821984
11,s58b,x58,22.259125250475524,11.129915829909597,24.88661654980904
11,s59b,x59,20.81747230739633,10.409072580061233,23.2747920559174
11,s60a,x60,15.888375651549,7.9440598984968895,17.76368679400877
11,s62c,x62,31.487637664081028,15.744553082170768,35.20457750665028
11,s63a,x63,31.69609022214017,15.847789987020363,35.437192084627036
11,s64b,x64,81.66430595598729,38.11127960493982,90.11952341418036
11,s65a,x65,28.214391988389973,20.153388713114595,34.67291438423397
11,s65b,x65,34.76439156761233,24.832522897677276,42.72255978438021
11,s65c,x65,58.80829117296852,42.00640226751877,72.27000029158194
11,s66c,x66,63.65032291662329,29.70489784219913,70.24061904059435
11,s68a,x68,19.419921581615128,9.709803611594083,21.712062094877275
11,s69a,x69,38.674249237431574,19.33681122788083,43.23898498509967
11,s70a,x70,19.27857816843884,9.639132730736405,21.55403572413669
11,s71a,x71,38.49120703242193,19.245291194435165,43.034338056619056
11,s73c,x73,41.200401501213214,20.60133558906121,46.06395675486738
11,s74c,x74,38.14530179911507,19.07355594448271,42.64814867861069
11,s75c,x75,41.20043626033834,20.60137306686632,46.06400460535762
11,s76a,x76,101.8499841857245,77.6007373134981,128.0441084557617
11,s76b,x76,69.69880004077883,49.78663702353713,85.65414148328095
11,s76c,x76,70.4389296330607,50.31411296908556,86.56299886046682
11,s77b,x77,41.2010497592369,20.60143204529028,46.06457970697039
11,s79a,x79,35.5454546296459,17.772428257427283,39.740892679878435
11,s80b,x80,41.20107279095156,20.60144647005777,46.06460675816027
11,s82a,x82,39.41635113058624,19.70783694713565,44.06866884289282
11,s83c,x83,20.600193381977547,10.300695641926099,23.031984241104084
11,s84c,x84,20.600216330528387,10.300714388773931,23.032013150909382
11,s85c,x85,41.20045567518405,20.601451598442335,46.064057092333584
11,s86b,x86,20.600530957565546,10.300734435324939,23.03230352441339
11,s87b,x87,41.201084151772896,20.601504267766067,46.06464276835603
11,s88a,x88,38.95957557169814,19.479429497353813,43.55796944612129
11,s90b,x90,40.46158008785216,20.231596903285247,45.2377826209762
11,s92c,x92,41.20033511923497,20.601320343334528,46.0638905632813
11,s94a,x94,38.85837861986875,19.42882425124039,43.44482478674139
11,s95b,x95,20.600551600967073,10.300768123440037,23.03233705460619
11,s96b,x96,20.600554848107777,10.300771444174257,23.03234144404369
11,s98a,x98,39.07408810913502,19.536732567256585,43.68601928494917
11,s99b,x99,41.20101484511796,20.60140579870269,46.064536740864455
11,s100c,x100,38.25837328077799,19.130069727250625,42.774556617933726
11,add44,44,560.0038948518429,168.0056432041679,584.6625166689585
11,add108,108,587.60929021335,176.28835489811829,613.4837096596143
12,s1a,x1,41.99997347364635,20.99999494945955,46.95740154293382
12,s2b,x2,21.000065685267902,10.500157921164584,23.478843139195803
12,s4c,x4,42.00006412651391,21.00017431861123,46.957562841818564
12,s5c,x5,20.679234673880508,10.339684469417294,23.12011724936816
12,s6c,x6,40.69716829924827,20.348706480060923,45.500872112400344
12,s7a,x7,20.999987832490902,10.499993172721407,23.47869982754501
12,s9a,x9,41.99997520845626,20.999978368644182,46.95739567942907
12,s10a,x10,20.152808931555793,10.07640008028147,22.531523393008545
12,s11a,x11,38.721486724431934,19.36073261122778,43.29193344485572
12,s12b,x12,21.00009820262961,10.500196825455264,23.478889622241255
12,s16c,x16,42.000076850059735,21.00025098323182,46.95760850777702
12,s17c,x17,21.000038319704714,10.500125533231781,23.478804178294354
12,s19a,x19,41.306366367123225,20.653136968927544,46.18190088240512
12,s20a,x20,39.27361659354367,19.636762599791215,43.909217776421706
12,s22b,x22,41.72360094993821,20.862107820626395,46.64854144503476
12,s24c,x24,42.00010336390536,21.00034318244879,46.957673455563764
12,s28a,x28,39.40882471373365,19.704371559098334,44.06038724133944
12,s29a,x29,37.53570724951665,18.767814083959536,41.96617881355755
12,s30c,x30,42.00010273755928,21.000338627720602,46.95767085838552
12,s31c,x31,21.000052288888032,10.50017145956739,23.478837211760403
12,s32c,x32,21.00005273769453,10.50017180065109,23.478837765722986
12,s33a,x33,40.080264144186664,20.04009260691365,44.81107994192341
12,s34c,x34,40.16204169697179,20.081197620837067,44.902606730082084
12,s52a,x52,32.06463708964778,16.03223921272845,35.84931862483531
12,s53a,x53,32.08492850292881,16.042384813732465,35.87200506732133
12,s55a,x55,14.754448694510451,7.377185609618721,16.495957801767883
12,s56b,x56,21.695475418218724,10.847957615067946,24.25637726538824
12,s58b,x58,22.73161654611179,11.366037543356653,25.41482245140533
12,s59b,x59,21.25194981188072,10.626192646503654,23.760499594227923
12,s60a,x60,16.199792257369058,8.099855602193175,18.11190023046435
12,s62c,x62,32.11937091787747,16.059936963753348,35.91066086052893
12,s63a,x63,32.315798409148144,16.157818726987504,36.13012500441827
12,s64b,x64,83.36298149584206,38.90354754819086,91.9938731422395
12,s65a,x65,28.77790477916193,20.55584397726203,35.365385974085605
12,s65b,x65,35.4750672350885,25.339740861819127,43.595674811593355
12,s65c,x65,59.99749469599441,42.85546969384279,73.73120541857264
12,s66c,x66,64.90768010801591,30.290733701764836,71.62775638811924
12,s68a,x68,19.800129960006387,9.90001569308303,22.137196235215352
12,s69a,x69,39.428247804213484,19.714026320946253,44.082077522428854
12,s70a,x70,19.653311480768767,9.826607299545467,21.973048563628982
12,s71a,x71,39.23812321122588,19.618965117252294,43.8695122540849
12,s73c,x73,42.00007212411575,21.00041959006322,46.95767968489964
