Hour,Line,P_Loss_kW,Q_Loss_kVAR,S_Loss_kVA
0,l118,0.282801205407246,0.5738087988925618,0.6397132634753759
0,l101,0.31108310812385753,0.6312030590163631,0.7036973794690542
0,l105,0.34375320711595125,0.6973253087826597,0.7774502258481464
0,l108,4.864338714713755,10.121549196285283,11.229761763469709
0,l114,3.9676842303819724,8.22855933992094,9.135190581625647
0,l116,2.8742516615343214e-07,-0.00864590135166257,0.008645901356440165
0,l117,0.20656955978128827,0.41922292719198595,0.46735302043707
0,sw1,0.0002448275104397908,8.608389180153608e-09,0.0002448275105911307
0,sw2,0.0,0.0,0.0
0,sw3,0.00018081454501952976,8.357339538633824e-09,0.00018081454521267
0,sw4,1.069839643605519e-05,1.2794771464541555e-10,1.0698396436820286e-05
0,sw5,3.1792850611964243e-05,8.027913281694054e-09,3.1792851625515865e-05
0,sw6,5.559788740505667e-19,1.0408340855860843e-20,5.560762914833788e-19
0,sw7,8.28278237604536e-05,1.140925451181829e-08,8.282782454624684e-05
0,sw8,1.5756025932205375e-06,1.5504701877944171e-10,1.5756026008492307e-06
0,sw9,2.841832062767935e-05,5.910493200644851e-09,2.841832124231682e-05
1,l115,5.376846516289516,11.534131576199343,12.725826875956368
1,l1,0.0016331234456520179,0.0007382096328192347,0.0017922180812405138
1,l2,0.06036145833079354,0.05990172693980276,0.08503953517153545
1,l3,3.6363397259253545,7.806862680874445,8.612204800187522
1,l4,0.007585923250302585,0.006658142079759273,0.010093418029277419
1,l5,0.02859504960330378,0.0273127315697966,0.039543168406428526
1,l6,0.00983150061327251,0.008678940295514621,0.013114206379414852
1,l7,2.3733079955523135,5.085727690785468,5.6122381441430855
1,l8,0.0020962485453310366,0.0009436230477413119,0.002298843713702845
1,l9,0.05430884821982181,0.05393721889200242,0.07654197917984239
1,l10,3.1784548260545127,6.764390775881998,7.473925183603773
1,l11,0.03650502586044604,0.034893716080576266,0.05049938945159338
1,l12,0.03618940821151773,0.03591926527830219,0.0509888898176153
1,l13,8.307764569224732,16.583735094921458,18.54829431069594
1,l14,0.009484485145381768,0.008372823044401229,0.0126514672748193
1,l15,0.0024161243075868696,0.0012065062298042904,0.0027006136251357194
1,l16,0.014344968654091645,0.01262255324700891,0.019107772663511755
1,l17,0.0033447564953512482,0.0015979681354983768,0.0037068717505819543
1,l18,0.039433708377167934,0.038761565380984395,0.05529445096173623
1,l20,0.012562691125353012,0.01115451422041042,0.016800130827001367
1,l21,0.007382439278968377,0.004723668676768284,0.00876432858098879
1,l22,0.02361864754655835,0.04906564705701021,0.0544543683560065
1,l23,0.007636225483498492,0.0049435727467152905,0.009096749481924736
1,l24,0.024083551383115263,0.04958653861401399,0.05512569508806446
1,l25,0.00781618595150212,0.013541954035319577,0.015635769310243974
1,l26,0.017848820891340437,0.03486377329112656,0.039167117526136906
1,l27,0.0036598285817932993,0.005174294104587961,0.0063377965199969055
1,l28,0.008899044848327322,0.00790705206718485,0.011904388753972765
1,l29,0.019330556595687085,0.017102440189490153,0.025810150691814054
1,l30,0.005707331370005704,0.005814501044926147,0.008147518258248854
1,l31,0.01173474722404626,0.017011065105236412,0.020665929169211176
1,l32,9.130727047640013e-08,-0.004662459377891883,0.004662459378785941
1,l33,0.0029672253353710404,0.0015226151252509226,0.0033350836586974347
1,l34,0.008604523110494483,0.008210692702599772,0.011893413833528151
1,l36,0.31039661632973004,0.6323644167301172,0.7044365230277083
1,l41,0.31039826703103607,0.6323766045674493,0.7044481912675526
1,l43,0.23301862011125196,0.47455043419518916,0.5286736156773804
1,l45,1.1628731889997725,2.4269198265762824,2.691136172385848
1,l52,0.0024789613825378855,0.001493196192690867,0.002893939254023941
1,l53,0.006198759197608014,0.011888670903834825,0.01340765122792276
1,l54,0.0013829429850150264,-0.0030528475648333455,0.003351478711540797
1,l55,0.02577673914521591,0.05162508311170201,0.05770259515178366
1,l56,0.0009399860644461808,-0.0038670309922068245,0.003979635975317481
1,l57,0.0100666887640582,0.008705323310181484,0.013308676741404636
1,l58,0.06805561342736124,0.13963586746095036,0.15533750995991447
1,l59,0.002362802429095609,0.0008963878637778179,0.00252712218170556
1,l60,2.416513344205575e-07,-0.011863057220158959,0.011863057222620186
1,l61,0.24065607824438484,0.06279618144345295,0.2487141097723379
1,l62,0.129298814798065,0.024610354728036327,0.13162010890446826
1,l63,0.24317432747536805,0.04143543926383427,0.24667924349260606
1,l64,0.19159338753801422,0.005469241674065415,0.19167143436824652
1,l65,0.04903167997255514,-0.043774909917330664,0.06572935705756963
1,l66,0.07410734843093086,0.07418281659670174,0.10485699485338724
1,l68,0.40457348424180234,0.8467475282697414,0.9384354430553379
1,l69,0.0708112029615877,0.07048523198698968,0.09991193318681667
1,l70,0.030157658955788064,0.029030316451000543,0.04185980968588912
1,l71,0.011345574374612625,0.010196115493148682,0.015253944704223012
1,l72,0.020862452077803028,0.01974705644500864,0.02872608822901206
1,l73,0.32945688068197526,0.6850881036024657,0.7601891514131994
1,l74,0.002216276850036593,0.0004634663765737059,0.0022642182223059867
1,l75,0.005570476691882504,0.003610819284487661,0.0066383903530927
1,l76,0.45894412597554035,0.9288394641705964,1.0360369013544706
1,l77,0.10411415697393386,0.2211240594018891,0.2444086891433345
1,l78,0.10551245208046749,0.21281393604574259,0.2375345215317436
1,l79,0.002845062451981877,0.0014640949569399563,0.003199680358819322
1,l80,0.512526917367104,1.0501560530012648,1.1685510586538448
1,l81,0.19840234452501318,0.4068096214800607,0.452611929186331
1,l82,0.29511835401345343,0.5929618127049471,0.662343229905724
1,l83,0.058035988508963784,0.0553685597760923,0.08021130452680147
1,l84,0.3053693553839803,0.6222391226526525,0.6931319996704598
1,l85,0.01816212344881569,0.01597819114910817,0.024190190585596044
1,l86,0.04296417788983126,0.0798044990219496,0.09063486440599677
1,l87,0.015145077543991647,0.014533118932740762,0.02099011480975528
1,l88,0.022035890483093682,0.04401044663333596,0.04921889761309787
1,l89,0.02323889075640909,0.02225442037310131,0.03217615995937089
1,l90,0.01031145989788547,0.017855993041601324,0.020619473628766937
1,l91,0.027475239436087578,0.02632967329823441,0.03805444097687023
1,l92,0.004397090016573202,0.004161842423916823,0.006054364787107032
1,l93,0.01124600921246747,0.010083691815099882,0.015104753021112778
1,l94,0.003901604768348005,0.002022576752028046,0.004394694128860416
1,l95,0.0018731652512833535,0.0008541127900944048,0.0020587026781005257
1,l96,0.007429518850065506,0.008865054972293365,0.011566630883937725
1,l97,0.012174431028463004,0.013030108007136732,0.017832568114112213
1,l98,0.004090274913229223,0.0022485485545985285,0.004667581758060533
1,l99,4.5007472413989103e-07,-0.018506167110978525,0.01850616711645149
1,l118,0.312241426392342,0.6344031553054738,0.7070799614025739
1,l101,0.3434674519296677,0.6978575867727195,0.7778014540686474
1,l105,0.38091062521439745,0.7736562022852522,0.8623437967166356
1,l108,4.636080396578938,9.645283686742623,10.70162318722197
1,l114,3.767159171690233,7.81334035234576,8.674086446793368
1,l116,1.7135432122664107e-07,-0.008695695448495439,0.008695695450183763
1,l117,0.18519949710051878,0.3749947897686725,0.4182343195864442
1,sw1,0.0002261969269020483,2.255095387226902e-08,0.0002261969280261695
1,sw2,0.0,0.0,0.0
1,sw3,0.00017172152164857834,1.953566970769316e-08,0.00017172152275980303
1,sw4,9.596412084647455e-06,3.448440111242235e-10,9.596412090843385e-06
1,sw5,2.9381910717347637e-05,6.222515366971493e-09,2.9381911376251297e-05
1,sw6,5.572799166575492e-19,0.0,5.572799166575492e-19
1,sw7,7.896944868844002e-05,1.4725679648108781e-08,7.896945006141175e-05
1,sw8,1.6608946716587524e-06,2.7470377972349525e-11,1.6608946718859256e-06
1,sw9,3.0007369001396e-05,2.1334562916308643e-09,3.0007369077237965e-05
2,l115,4.88197186339926,10.482807936099919,11.563862308942522
2,l1,0.0014842944687643467,0.0005854211082105394,0.0015955713534476891
2,l2,0.05504154265466787,0.05450435596323223,0.07746157910068933
2,l3,3.307705907592899,7.109135159320132,7.8409642955829515
2,l4,0.006887354606235021,0.005946754537622837,0.009099425421572759
2,l5,0.026149248752910352,0.024827951809707885,0.03605843037913271
2,l6,0.009003434587644733,0.007835390677451868,0.011935458995878506
2,l7,2.1591248104618863,4.631658021154974,5.110193339990306
2,l8,0.0019047124847056693,0.0007466674007182519,0.0020458352467119622
2,l9,0.04951817438280705,0.049074839916880594,0.0697164937950378
2,l10,2.893744502804242,6.163505964839744,6.809006023357952
2,l11,0.03341770596052811,0.031753652828203485,0.04609812945877946
2,l12,0.03296160751113348,0.03264364828854741,0.04639046608199141
2,l13,7.578195045345172,15.11832522646642,16.91132158639605
2,l14,0.008699610362778913,0.007571165145904161,0.011532812412014868
2,l15,0.002203107306842867,0.0009846466966737352,0.002413133009747894
2,l16,0.013009450790712435,0.011260615750874422,0.017206024438109157
2,l17,0.003033466302635134,0.0012750114027785457,0.0032905276000116126
2,l18,0.035818535987964424,0.03508826973631949,0.050141342158041766
2,l20,0.011455154352577665,0.010021570355889707,0.015220132510573829
2,l21,0.008561967343539437,0.005911027128307978,0.010404207154004029
2,l22,0.023536785393647734,0.04862620604149197,0.05402303379722634
2,l23,0.00902527909548735,0.006337422660184529,0.01102808182438185
2,l24,0.02335424317595425,0.04767985642869462,0.05309227235090374
2,l25,0.007104556688052981,0.01188566681417069,0.01384715860208284
2,l26,0.018009037508127223,0.03500824791739069,0.039368805598019134
2,l27,0.003337215978979472,0.004394653959601947,0.005518151313166483
2,l28,0.008060494482255308,0.007050978617111468,0.010709242305477611
2,l29,0.017626514743195,0.015358892830261539,0.0233792559967919
2,l30,0.0057152221478145296,0.0057293276619648165,0.008092524924708293
2,l31,0.011609827403804956,0.016591424387488587,0.02025002359386012
2,l32,8.684664745397843e-08,-0.004685316666667206,0.004685316667472098
2,l33,0.002687589206962002,0.0012312102090581902,0.0029561823902235387
2,l34,0.007803515729036007,0.0073964945895786515,0.010751883088416589
2,l36,0.29834683378800403,0.6074490420541042,0.6767607937253575
2,l41,0.2983484546176042,0.607461018609254,0.6767722582246595
2,l43,0.2237202851274924,0.4553293445919044,0.5073219668258212
2,l45,1.068376043136348,2.230038366831228,2.4727511979750347
2,l52,0.0022853183694600903,0.0010089359509183016,0.0024981256579377957
2,l53,0.005714490887010816,0.010729959152092239,0.012156785327680079
2,l54,0.0012700247744995184,-0.003330815310409937,0.0035647291004933033
2,l55,0.02375165636697127,0.04692550332994068,0.05259414456898183
2,l56,0.0008624164189912493,-0.004079653975188762,0.004169812782010621
2,l57,0.009234886533584358,0.007854864442184407,0.012123614341163722
2,l58,0.0626224606199212,0.12708132028976202,0.14167298451251267
2,l59,0.002167371028199341,0.0006910135799162163,0.0022748619609784
2,l60,2.363988999859795e-07,-0.011939185324221365,0.011939185326561744
2,l61,0.2211665293457627,0.05312290177621617,0.2274569770219758
2,l62,0.11881414097256493,0.019401172865851548,0.12038773028684936
2,l63,0.2234151544165652,0.03163457667810144,0.22564369626599445
2,l64,0.1761665436334006,-0.002717594721907517,0.17618750357732915
2,l65,0.04511440060261521,-0.04615765468696918,0.06454330505896591
2,l66,0.06689917755688657,0.06686492724243726,0.09458550868354128
2,l68,0.393890144547142,0.8233015780716377,0.9126746048984915
2,l69,0.06392116599310248,0.06348682755469781,0.09009157971130098
2,l70,0.027221705017043858,0.026039644169686654,0.037670735226682885
2,l71,0.010240854137922724,0.009064490739991016,0.013676259936458938
2,l72,0.016788620924584392,0.01560764937832937,0.022922838211405193
2,l73,0.34027608911297647,0.706071716986713,0.7837889297193392
2,l74,0.001296182122265236,-0.00048098388295147743,0.0013825460533881293
2,l75,0.006617880172583682,0.004659404436170007,0.008093601650592705
2,l76,0.466768578966592,0.9447561913233076,1.053772825306391
2,l77,0.10558527411529212,0.22210716248910467,0.2459264966183248
2,l78,0.10677342798080644,0.21539353375934298,0.24040578052141276
2,l79,0.0026191223150186763,0.0008978507594331335,0.002768742979628742
2,l80,0.51874997705844,1.0622996247296979,1.1821937368295388
2,l81,0.2002456446581491,0.41030507620424034,0.4565616867012881
2,l82,0.29771209422763967,0.5984207928225805,0.6683860683256443
2,l83,0.05249437801507156,0.04972697300909931,0.07230789422903229
2,l84,0.30767027465512004,0.6267568143491516,0.6982013335990228
2,l85,0.016427445417572017,0.014202978599076233,0.021716020906996873
2,l86,0.04200913187203696,0.07729200201395725,0.08797056744143329
2,l87,0.015094911694141046,0.014473102248899522,0.020912365905392354
2,l88,0.022263332837972483,0.04439405276419711,0.04966374844778292
2,l89,0.023186557625598653,0.0221953121626284,0.03209748177850916
2,l90,0.010661307561956164,0.018590577704191674,0.021430656973275744
2,l91,0.027437170685258024,0.026278484840047894,0.0379915398569288
2,l92,0.004379879863910901,0.004015313011757826,0.005941892476701667
2,l93,0.01015160702079811,0.008962499318351547,0.013541843269517241
2,l94,0.003535528623197024,0.0011319423650365933,0.0037123114313335945
2,l95,0.0016973984728447249,0.000670613832348863,0.0018250710911504881
2,l96,0.006756270467776631,0.00744054946851611,0.010050321737496069
2,l97,0.01111422537551698,0.01070517391866997,0.015431356205037758
2,l98,0.0037573776278622974,0.0014579673223743157,0.004030329434608471
2,l99,4.274272733786007e-07,-0.01861999867586105,0.018619998680766907
2,l118,0.2997913317091879,0.6088287031605505,0.6786363034498862
2,l101,0.3297723149304511,0.6697254432951595,0.7465131941844608
2,l105,0.3653087132634828,0.7416160981431458,0.8267072595612582
2,l108,4.258751827842439,8.86230980452246,9.832471825664504
2,l114,3.4778055116262405,7.214843910419251,8.009313567866576
2,l116,1.6792902265092e-07,-0.008751504890958405,0.008751504892569565
2,l117,0.17021298315393504,0.3439443427485239,0.38375795827953313
2,sw1,0.00020523322909139096,1.9133611203869805e-08,0.00020523322998329107
2,sw2,0.0,0.0,0.0
2,sw3,0.00015850246412446722,1.6946927644312383e-08,0.00015850246503044163
2,sw4,8.823292315355501e-06,2.9914372134953735e-10,8.823292320426566e-06
2,sw5,2.8045413346262647e-05,5.432229954749346e-09,2.804541387235798e-05
2,sw6,5.533767888366015e-19,3.469446951953614e-21,5.533876647389794e-19
2,sw7,7.251580408774316e-05,1.3224955182522535e-08,7.25158052936833e-05
2,sw8,1.7386786385031882e-06,3.409877535887062e-11,1.7386786388375589e-06
2,sw9,3.137794652502635e-05,1.7447746358811856e-09,3.137794657353555e-05
3,l115,4.546663361173356,9.769984565193147,10.776119251564939
3,l1,0.0013891968415155134,0.00048773605003498235,0.001472329555154146
3,l2,0.051629600281768946,0.05104234129916949,0.07260121369891924
3,l3,3.084109634849476,6.634034520699934,7.315883149805618
3,l4,0.006441446223409002,0.005492547072297384,0.008465240858385108
3,l5,0.024575498573991352,0.023228828313247504,0.033816173570742444
3,l6,0.008469717932242929,0.007291539704548995,0.011175986449292602
3,l7,2.0132649105509044,4.322178702619669,4.76806714900646
3,l8,0.0017823424495491053,0.0006207444246138039,0.0018873442314940397
3,l9,0.04644478532021458,0.04595458645912731,0.06533714181130229
3,l10,2.698989456473384,5.752100851009963,6.353834140607074
3,l11,0.03142884559898084,0.029730059402856567,0.043262556186406245
3,l12,0.030893622064642842,0.03054472676047226,0.0434441735695927
3,l13,7.077681441839028,14.112275789282489,15.787650317413332
3,l14,0.008192913173406851,0.0070533492150261735,0.010810807620899275
3,l15,0.0020664272367939703,0.0008420750016539387,0.0022314147604993663
3,l16,0.012157585205732175,0.010391573103001065,0.015993488349626953
3,l17,0.002834896056927391,0.001068743609507692,0.0030296614590488487
3,l18,0.03350697707021027,0.03273846206320013,0.046845751255019816
3,l20,0.010744309282508767,0.009293835447069796,0.014206180319685341
3,l21,0.009400705665291753,0.006754981219295587,0.011575968135688891
3,l22,0.023587084520200734,0.04855948356421868,0.05398494234679442
3,l23,0.010015087483821844,0.007330155715160799,0.012411009633269547
3,l24,0.022945117442966876,0.04657381958314727,0.05191915913258895
3,l25,0.0066492125258664605,0.010825144912048928,0.012704164261414375
3,l26,0.01813363506978931,0.03514279575657929,0.039545477800033466
3,l27,0.003130174561170861,0.0038934875497725445,0.0049957219782164625
3,l28,0.007525999458266597,0.0065050052356746164,0.009947651027352301
3,l29,0.01653281552687986,0.014238969111855113,0.021819308664900536
3,l30,0.005732205232687192,0.0056985356478853645,0.008082789454134426
3,l31,0.011536102738056797,0.0163354950257326,0.019998251526539414
3,l32,5.4774877647964054e-08,-0.004700783214870934,0.004700783215190059
3,l33,0.0025093446073151428,0.0010451394219753638,0.0027182948275763954
3,l34,0.007292587684190948,0.006877044719938567,0.010023750755662694
3,l36,0.29346562856435776,0.5973666851788294,0.6655591872329735
3,l41,0.29346724737482144,0.5973786235318185,0.6655706161892401
3,l43,0.22289912962942618,0.4535714898747465,0.5053821508687787
3,l45,0.9977749165924034,2.082796930805518,2.309458343238488
3,l52,0.002159830056600734,0.0006937183918022862,0.0022685041504305605
3,l53,0.005400725345102515,0.00997772615787872,0.011345609438670535
3,l54,0.0011971099494919645,-0.003511888356212799,0.0037103142801756957
3,l55,0.022440134466288196,0.04387687487220683,0.04928224612795556
3,l56,0.0008123766441169518,-0.00421838509656437,0.004295896720688605
3,l57,0.008698684800194315,0.007306330550938583,0.011359999268165034
3,l58,0.059109256265644596,0.11895247908721812,0.1328292003185772
3,l59,0.0020413532597976882,0.0005582574250120161,0.0021163115280760755
3,l60,1.4956018002661707e-07,-0.011991638152465778,0.01199163815339844
3,l61,0.20857086298362992,0.04685478285136924,0.21376897707989598
3,l62,0.11203951208332728,0.016023996190495382,0.11317959498859788
3,l63,0.21065017888296278,0.025280916097886803,0.2121617839814056
3,l64,0.1661894727049803,-0.008038743802797399,0.16638377997835727
3,l65,0.04257853340734437,-0.047718882266493894,0.06395328945319267
3,l66,0.062309898430816246,0.06220303132990375,0.08804396940783409
3,l68,0.38930766290864266,0.8128199459116441,0.9012417660490427
3,l69,0.059534551267628556,0.05902839946409949,0.08383743041107113
3,l70,0.02535256245785422,0.024134042439192854,0.03500292027297381
3,l71,0.00953754574035338,0.008343136852814495,0.012671728820256701
3,l72,0.014315974480057775,0.013094956999708302,0.019401675807462482
3,l73,0.3480725303075378,0.7212432448755717,0.8008409983469476
3,l74,0.000818965285199738,-0.0009726956095037167,0.0012715505837795425
3,l75,0.007367261747378507,0.005409140534231483,0.009139767336943138
3,l76,0.4721762464471831,0.9557043171924597,1.0659836535375469
3,l77,0.10684179233885516,0.22336637537239584,0.24760393017313173
3,l78,0.1076632128205747,0.21719142869266217,0.24241180683375987
3,l79,0.0024728340959745956,0.0005297462710212002,0.0025289404061534077
3,l80,0.5231023751255125,1.0706980935714674,1.191650327251886
3,l81,0.20154804408585186,0.4127520882964309,0.4593320155050126
3,l82,0.29951026022941735,0.602172852816002,0.6725463111572731
3,l83,0.048962772877021055,0.0461303169134444,0.06727079058805213
3,l84,0.3092571360591228,0.6298602272632706,0.7016864556848947
3,l85,0.015321969633303524,0.013070820016002472,0.020139739058255102
3,l86,0.04153489316707783,0.07595784479264694,0.0865721752986744
3,l87,0.01508863312333051,0.014455147614280578,0.020895409593523363
3,l88,0.022453360415280257,0.04472775510711654,0.05004723239961091
3,l89,0.02317858408431857,0.022181379726906016,0.03208208794238653
3,l90,0.010908152381452964,0.019106850606985974,0.022001352878736304
3,l91,0.02745054219184749,0.02627774688871432,0.038000687469751576
3,l92,0.004379272959289665,0.003942739446123596,0.005892641681961042
3,l93,0.009454954505170463,0.008247908323693992,0.012546878353236068
3,l94,0.0033018228354635497,0.0005612174075268581,0.003349178856869206
3,l95,0.0015852093893954588,0.0005532054311088359,0.0016789654723179499
3,l96,0.0063253154164776785,0.006527000422272977,0.009089078590829865
3,l97,0.010432497619593051,0.009208800536855051,0.013915423597950461
3,l98,0.0035422704133743536,0.0009453036415234237,0.0036662349428459653
3,l99,2.699602650550765e-07,-0.01869842565125577,0.018698425653204558
3,l118,0.2844587239334651,0.5773969858681812,0.6436645437737859
3,l101,0.3129064114138018,0.6351502644694192,0.7080439822210458
3,l105,0.35077012757689224,0.7117526943903649,0.7934932768286405
3,l108,3.9768968396253186,8.276412095443781,9.182303940004925
3,l114,3.2748285593707114,6.7944909246020835,7.542520070756863
3,l116,1.0622191512288381e-07,-0.008789958321079368,0.008789958321721185
3,l117,0.1605316204516712,0.3238761003477921,0.36147770268902135
3,sw1,0.00019100744475144892,1.1226264177821576e-08,0.00019100744508135492
3,sw2,0.0,0.0,0.0
3,sw3,0.00014921585092088208,1.0023111826740206e-08,0.0001492158512575178
3,sw4,8.323449146701022e-06,1.803855411708355e-10,8.323449148655678e-06
3,sw5,2.7354823614587077e-05,3.2881798688322304e-09,2.7354823812214507e-05
3,sw6,5.512083844916304e-19,6.938893903907229e-21,5.512520579394537e-19
3,sw7,6.768104172078892e-05,8.004921255633236e-09,6.768104219417677e-05
3,sw8,1.7967750318348408e-06,2.310480340383947e-11,1.7967750319833937e-06
3,sw9,3.2352789838114405e-05,1.0115909390151501e-09,3.235278985392937e-05
4,l115,4.803647706625634,10.30896333451294,11.373203432705399
4,l1,0.00143689347851614,0.0005373016513131006,0.0015340651658603025
4,l2,0.05331256024258619,0.0527493384600748,0.07499814522769818
4,l3,3.2581101762361357,6.998502752371707,7.719735921354294
4,l4,0.006664048497670592,0.005719811244538505,0.008782128617394237
4,l5,0.02534508843961521,0.024011124464181195,0.03491285731713056
4,l6,0.008729408366038114,0.007556730249751126,0.011545853909025522
4,l7,2.127258651974029,4.560693488104618,5.0324104030611645
4,l8,0.0018439185231181909,0.0006849891264091638,0.0019670398123060855
4,l9,0.0479550299259281,0.047485534699048,0.06748748699463591
4,l10,2.854408804199891,6.076132469332093,6.713198597268336
4,l11,0.0323953897797619,0.03071328578465909,0.04464042117490429
4,l12,0.03191439320758946,0.031580369185077874,0.04489819831211992
4,l13,7.479903007529618,14.916871729315433,16.68718104387019
4,l14,0.008437532813568396,0.0073039692055263,0.011159745791697942
4,l15,0.0021336180512953433,0.0009131734743295965,0.002320821359569177
4,l16,0.012583449378267688,0.010827316881201114,0.0166004213531274
4,l17,0.0029341545430143015,0.0011733208649493464,0.003160054546114188
4,l18,0.03465210208492499,0.0339001182054526,0.0484766561681777
4,l20,0.01109287475963356,0.00965154972370874,0.014703886646126511
4,l21,0.008968102443323005,0.0063203508889528165,0.01097149473834002
