Hour,Line,Enabled,P_loss_kW,Q_loss_kvar
1,l86,True,0.04541796525472819,0.08325467946521531
1,l87,True,0.018299756749263905,0.017506564301103936
1,l88,True,0.021736666831675393,0.04039002502633957
1,l89,True,0.021985580766369823,0.02103939574467222
1,l90,True,0.011445408013601992,0.01889919312231359
1,l91,True,0.031825614438617776,0.0304471972714382
1,l92,True,0.0028770046786574742,0.0007059043002462926
1,l93,True,0.006000035140459659,0.004442565581512099
1,l94,True,0.0023236714521089248,-0.0025121428883235764
1,l95,True,0.0011156613193834346,0.0001247544905736504
1,l96,True,0.002472306173298421,-0.0021335314721636677
1,l97,True,0.004263627534463012,-0.005363799864548127
1,l98,True,0.0015503925726188753,-0.004330163768319835
1,l99,True,3.1150036168115477e-07,-0.02083382360887341
1,l118,True,0.35903307807279633,0.7274121626233827
1,l101,True,0.39493864177391513,0.8001697131273977
1,l105,True,0.46674870286209624,0.9456771224875119
1,l108,True,3.888353643316791e-07,-0.026053840611403343
1,l114,True,0.6296140728601604,1.282095127210894
1,l116,True,2.849992904385028,5.8917090725423185
1,l117,True,1.6807477470302838,3.412834347415075
1,sw1,True,0.0003393932014005259,3.041632589884102e-08
1,sw2,True,0.00012291116995038465,1.4423829270526766e-08
1,sw3,True,2.8962359501747414e-05,4.3396721594035624e-10
1,sw4,True,9.497286524856463e-05,1.1880008969455958e-08
1,sw5,True,2.4774077348411083e-05,1.6350531950592996e-10
1,sw6,True,5.80265002714242e-19,6.938893903907229e-21
1,sw7,False,0.0,0.0
1,sw8,True,1.012930275464896e-06,1.153239281848073e-11
1,sw9,True,2.9281572700710968e-05,4.49919025413692e-09
2,l115,True,7.468023848096258,15.550908598061374
2,l1,True,0.0004747711259760763,-0.000421921554113851
2,l2,True,0.01748390312687843,0.016445590509749308
2,l3,True,5.316378454978694,11.056221790097734
2,l4,True,0.002190950794843957,0.0011986164636109606
2,l5,True,0.008298639882916178,0.006751829784354413
2,l6,True,0.002856597833577325,0.0016190489225946295
2,l7,True,3.518830225899117,7.313192163810796
2,l8,True,0.0006128419777260205,-0.0005354039494181961
2,l9,True,0.015727898966972135,0.014813237057212974
2,l10,True,5.06875139509805,10.511596633727976
2,l11,True,0.010723168808781339,0.008736424349339359
2,l12,True,0.010480326583805436,0.00986778242697619
2,l13,True,2.0085264149899014,4.066125759858172
2,l14,True,0.0028065071817982242,0.0015906574464961522
2,l15,True,0.0006995192039521499,-0.0005455006830206912
2,l16,True,0.004166055344565393,0.002333015708021776
2,l17,True,0.0009716812379656403,-0.0007796576404230109
2,l18,True,0.011240440040433895,0.010155254890030847
2,l20,True,0.0036369948956908047,0.0020763253538407297
2,l21,True,0.010942327733526326,0.008416317152614284
2,l22,True,0.015449126475898084,0.027155699227379954
2,l23,True,0.01140201841772432,0.008814580423599182
2,l24,True,0.010502682477937925,0.015758729540939386
2,l25,True,0.0026994752450773376,0.0018647036522615962
2,l26,True,0.002401216157722956,0.00046224533229178633
2,l27,True,0.001946847994960446,0.0011303057997093698
2,l28,True,0.001193344676272318,0.00010139224407885195
2,l29,True,0.010282784507529869,0.007885685243940316
2,l30,True,0.002124719818009908,-0.001912867945538892
2,l31,True,0.002498751610823092,-0.0021669132936604
2,l32,True,3.1378135457027054e-08,-0.004601818555437306
2,l33,True,0.0003978437818577731,-0.0010741694538169214
2,l34,True,0.0024990859532845206,0.002029148041861845
2,l36,True,0.40615196742964327,0.8280879216057947
2,l41,True,0.4061538946235087,0.828102043093968
2,l43,True,0.32492449772305554,0.6624917778770905
2,l45,True,4.1921344434628863e-08,-0.005743740825818614
2,l52,True,1.3283002939354047,2.7391604977534736
2,l53,True,0.8150985117655364,1.676942090563767
2,l54,True,0.00044477108338627537,-0.005412162982969407
2,l55,True,2.2464386004292756,4.6011409981211475
2,l56,True,0.0002703372713304623,-0.005746903890553832
2,l57,True,0.0028137136563927924,0.0015785808988593999
2,l58,True,4.737299252789119,9.679462024652311
2,l59,True,0.0006871891372047685,-0.000576818697357794
2,l60,True,1.0088590469990505e-07,-0.012615609836906934
2,l61,True,0.07387404468909517,-0.020216228978992147
2,l62,True,0.0386713464466593,-0.020585712040279758
2,l63,True,0.07185697880860244,-0.04391703666998728
2,l64,True,0.05944799786380463,-0.06524942341628048
2,l65,True,0.014359164179237268,-0.0652503551754744
2,l66,True,0.01988902126767789,0.018964630727656185
2,l68,True,0.40286628917019696,0.8166351813284709
2,l69,True,0.018985535998333945,0.017601309234069048
2,l70,True,0.008073786971552182,0.006242291836715594
2,l71,True,0.0030359672881641016,0.0014351096052650973
2,l72,True,0.05378331051919667,0.052863493326993194
2,l73,True,0.33926554777723505,0.7084302873254055
2,l74,True,0.03139397495264711,0.029717085805590612
2,l75,True,0.008129317223487306,0.005833825227467969
2,l76,True,0.4884713428794421,0.9809359667996177
2,l77,True,0.0781513181508708,0.16153844033215864
2,l78,True,0.12466325494014745,0.250014745171502
2,l79,True,0.0019072026246276675,-0.0014534999814787865
2,l80,True,0.6089288939686921,1.2373186627768447
2,l81,True,0.23083521431437112,0.46883827126858524
2,l82,True,0.3425641951820653,0.6854177292687819
2,l83,True,0.031191297659323027,0.027509042185352883
2,l84,True,0.35288620003179677,0.7137604396168317
2,l85,True,0.009752433504872897,0.006998342740218504
2,l86,True,0.04386877403768449,0.07968149098085268
2,l87,True,0.018428610876468157,0.017632216058809717
2,l88,True,0.021346869108081593,0.039491196752816905
2,l89,True,0.022079480387244985,0.02112412457667233
2,l90,True,0.011301342843518795,0.018604085437211326
2,l91,True,0.03202021437000076,0.030636974543638645
2,l92,True,0.0026549253391293295,0.00017069575822933913
2,l93,True,0.005565246007405222,0.003994018255536503
2,l94,True,0.002133336335578904,-0.0029830575865367514
2,l95,True,0.00102424148132377,2.8699815228719672e-05
2,l96,True,0.002260223562952888,-0.0025922495680406428
2,l97,True,0.0038920691333987636,-0.006198180698180295
2,l98,True,0.0014208747877710265,-0.004651196730937954
2,l99,True,1.4416070751382595e-07,-0.02091423615733683
2,l118,True,0.3483016755428107,0.7054620308030135
2,l101,True,0.3831340661883587,0.776024353375964
2,l105,True,0.45279779671644793,0.9171414088838065
2,l108,True,1.8009032473259104e-07,-0.026153869504596004
2,l114,True,0.6093083779660811,1.2404243274148756
2,l116,True,2.708033776438038,5.597784122891287
2,l117,True,1.613482864695019,3.2747753018090733
2,sw1,True,0.0003209564748685807,1.3747085176873952e-08
2,sw2,True,0.00011676588782574982,6.2256003729999064e-09
2,sw3,True,2.8028017870383338e-05,1.8667196854948997e-10
2,sw4,True,9.117825626162812e-05,5.032197805121541e-09
2,sw5,True,2.4033628928009422e-05,4.850153345614672e-11
2,sw6,True,5.819997261902188e-19,0.0
2,sw7,False,0.0,0.0
2,sw8,True,9.325998908025213e-07,4.798494046553969e-12
2,sw9,True,2.9173458518926054e-05,1.9024591892957686e-09
3,l115,True,8.227489175696043,17.10934225864542
3,l1,True,0.00044560927799830094,-0.0004506830679406448
3,l2,True,0.016405758991633775,0.015353359193177311
3,l3,True,5.88234743472503,12.217689677321111
3,l4,True,0.002056096067515682,0.0010625670150884617
3,l5,True,0.007786288099639932,0.00623342458022853
3,l6,True,0.0026801390203472692,0.0014409295730256418
3,l7,True,3.895975888900459,8.087137266219848
3,l8,True,0.0005753590913755033,-0.0005719659255769329
3,l9,True,0.014757306907340536,0.013830458267064387
3,l10,True,5.631813874330139,11.666835187573458
3,l11,True,0.010058064739321708,0.008064386635727715
3,l12,True,0.00983456822387234,0.00921388099755859
3,l13,True,2.445029490790679,4.957062196699612
3,l14,True,0.002632017829706456,0.001415061178909127
3,l15,True,0.0006563399890501387,-0.0005879581743629388
3,l16,True,0.003911085890711547,0.0020765781948939546
3,l17,True,0.0009122152697127603,-0.0008380014216195377
3,l18,True,0.010552085708775848,0.009459523551011444
3,l20,True,0.0034123541150875097,0.0018513649933338456
3,l21,True,0.010480279801111464,0.007952624339075556
3,l22,True,0.03652551303824293,0.07018957802913064
3,l23,True,0.010950541648082434,0.008362173992656608
3,l24,True,0.030595839026485917,0.05609691743748954
3,l25,True,0.0025900686619297632,0.0016205993968296752
3,l26,True,0.013463937047075887,0.022954534179067197
3,l27,True,0.0018670857647872852,0.0009499082587912614
3,l28,True,0.0011470739145606785,5.6933092170766034e-05
3,l29,True,0.009861573462254455,0.007463719122642942
3,l30,True,0.0020410320674855028,-0.002093838904005679
3,l31,True,0.0024006941482548425,-0.0023794256598521314
3,l32,True,-1.637249291283053e-08,-0.004591292546850854
3,l33,True,0.00038240922912427777,-0.0010865443764373594
3,l34,True,0.002346145006380539,0.0018746423419106577
3,l36,True,0.4067958911616879,0.8293733259578876
3,l41,True,0.40679781524220016,0.8293874466782727
3,l43,True,0.32543963201035514,0.6635201000473171
3,l45,True,-2.2367038592192444e-08,-0.005733343607474042
3,l52,True,1.388265845061629,2.861136859635881
3,l53,True,0.8527804273440852,1.7536580069582415
3,l54,True,0.0004174709507058865,-0.005461423274638843
3,l55,True,2.35223119580996,4.81779602564864
3,l56,True,0.00025408283523305176,-0.005774520882951739
3,l57,True,0.0026421639129530377,0.0014066539315490444
3,l58,True,4.964173638404755,10.144111689739526
3,l59,True,0.0006452730006058119,-0.0006172709768848108
3,l60,True,-5.419082823826266e-08,-0.01259672387075548
3,l61,True,0.06930169997282064,-0.02233714417769079
3,l62,True,0.03627942437273304,-0.021670423368981572
3,l63,True,0.06741148209053062,-0.04591552548716209
3,l64,True,0.055776292279697375,-0.06693244106403654
3,l65,True,0.013479958664411242,-0.06558407775764136
3,l66,True,0.01864526976988418,0.017706056472059573
3,l68,True,0.4008777377613587,0.8126475132842025
3,l69,True,0.017798461057544044,0.016400789044520935
3,l70,True,0.007569081748639291,0.005733643706767907
3,l71,True,0.0028462042528153686,0.0012451484295243063
3,l72,True,0.05154812154838873,0.0505997817549578
3,l73,True,0.36141926634733684,0.7548869043739396
3,l74,True,0.03008973040682031,0.028397361861945684
3,l75,True,0.0077916156529427094,0.005494420528821138
3,l76,True,0.48889032392595616,0.9818140858270054
3,l77,True,0.07648757496466714,0.15746584813660594
3,l78,True,0.12473090439245425,0.2501789929265797
3,l79,True,0.0018272232007910596,-0.0016324108902590459
3,l80,True,0.6090619080271826,1.2374070409721754
3,l81,True,0.23073862701762482,0.4685897793288168
3,l82,True,0.34221608819001265,0.6848532007446629
3,l83,True,0.029894803464674623,0.026200217241883365
3,l84,True,0.3523538159409909,0.712678393922979
3,l85,True,0.009347134762836504,0.006591058026417159
3,l86,True,0.04309261776158019,0.07794272317898868
3,l87,True,0.018426042105726084,0.017631113258277764
3,l88,True,0.021123276320904553,0.03899953904149879
3,l89,True,0.022056830481662473,0.021096487458089543
3,l90,True,0.011212588243655773,0.018445390809931267
3,l91,True,0.03202310325084545,0.030641593224019742
3,l92,True,0.0025465942537703516,-7.087083989402654e-05
3,l93,True,0.0053322656480886505,0.0037604180938196805
3,l94,True,0.0020479260246602533,-0.003168192994083565
3,l95,True,0.0009832064864913263,-1.1067873817410146e-05
3,l96,True,0.002119915574123297,-0.0028662452963944813
3,l97,True,0.0036509023070793773,-0.006680464884750109
3,l98,True,0.0013322262383844645,-0.004838232759761013
3,l99,True,-7.118370457358636e-08,-0.020882256220117093
3,l118,True,0.34811225624536746,0.7051335874325741
3,l101,True,0.38292570128088116,0.7756630498209852
3,l105,True,0.4525515423922334,0.9167143920742091
3,l108,True,-8.864445240144521e-08,-0.026113539529611016
3,l114,True,0.6102705630903656,1.242374785389882
3,l116,True,2.82712612418551,5.839756205846468
3,l117,True,1.7085372695902479,3.469489535265282
3,sw1,True,0.00035375285462941973,-6.584625225514174e-09
3,sw2,True,0.00012188447377411648,-3.156514139845967e-09
3,sw3,True,2.8071928943973034e-05,-8.947972673922777e-11
3,sw4,True,9.647299599600955e-05,-2.819258952513337e-09
3,sw5,True,2.402183023514226e-05,-1.6196281649172306e-11
3,sw6,True,5.811323644522304e-19,-1.3877787807814457e-20
3,sw7,False,0.0,0.0
3,sw8,True,2.595038095023483e-06,-1.393345883116126e-12
3,sw9,True,3.130839398363605e-05,-1.0877556633204222e-09
4,l115,True,8.469116273509222,17.60998994278789
4,l1,True,0.00046084283980781036,-0.00043389716304500326
4,l2,True,0.016938680074643345,0.015895949864392606
4,l3,True,6.052540801775059,12.569618305248564
4,l4,True,0.0021272742739947715,0.0011366445827761709
4,l5,True,0.008028321979018073,0.00648189021638791
4,l6,True,0.0027615666939564106,0.0015258882225907655
4,l7,True,4.008496101732482,8.319745544541481
4,l8,True,0.0005951659397132971,-0.0005498796740071157
4,l9,True,0.015236819034646033,0.014319043218387378
4,l10,True,5.792946464014239,11.99984153353794
4,l11,True,0.010368387529051688,0.00838370463105275
4,l12,True,0.010159683319907345,0.009545329136075451
4,l13,True,2.4221882754894906,4.910232165933267
4,l14,True,0.002711058033484733,0.0014979875356557386
4,l15,True,0.0006776679326158046,-0.0005635362448301748
4,l16,True,0.004049129203382108,0.0022213104428165024
4,l17,True,0.0009444036186396261,-0.0008008920761612898
4,l18,True,0.010909527719028119,0.009824929948676071
4,l20,True,0.0035232335267210146,0.0019677670133623907
4,l21,True,0.011808816584965826,0.009304361931879612
4,l22,True,0.03202221076656133,0.061173648843159754
4,l23,True,0.012424715212953743,0.009863886163182543
4,l24,True,0.025508840150047035,0.04594301415852533
4,l25,True,0.0029277255629622232,0.002415255041499222
4,l26,True,0.009908857971815451,0.015742606664651247
4,l27,True,0.0021101872918995058,0.001531404985167941
4,l28,True,0.0012989463253270514,0.00021381292853311606
4,l29,True,0.01114554685377516,0.008771721649436586
4,l30,True,0.0023167856155196205,-0.0014294526476078318
4,l31,True,0.002723681638501148,-0.0016001962682694285
4,l32,True,-3.450022989094936e-08,-0.004580799915270338
4,l33,True,0.00043303794992698386,-0.001031298610853355
4,l34,True,0.002428954607108608,0.0019598584885279708
4,l36,True,0.4200288319996616,0.8565744261209038
4,l41,True,0.42003078413702316,0.8565887582973519
4,l43,True,0.3360260270880535,0.6852813007999357
4,l45,True,-4.706699588810312e-08,-0.005719835074751863
4,l52,True,1.454476111198368,2.996377131699148
4,l53,True,0.8933221163395793,1.8364044931882817
4,l54,True,0.0004308332679520539,-0.005415939397309268
4,l55,True,2.4634953867546283,5.046302671669953
4,l56,True,0.00026276861433131377,-0.005737749356222668
4,l57,True,0.002730811569375874,0.0014997356298117666
4,l58,True,5.197712108403735,10.623387697515428
4,l59,True,0.000667986387991732,-0.0005909929475014906
4,l60,True,-1.1556847020495258e-07,-0.012553549355795253
4,l61,True,0.07149813704323606,-0.0210881869468285
4,l62,True,0.03744206430220948,-0.020981468636549833
4,l63,True,0.06956756466903607,-0.044624037898764075
4,l64,True,0.057590131944976745,-0.06570830602925708
4,l65,True,0.013970815123913781,-0.06509121357234471
4,l66,True,0.01917615503766865,0.01824873064445637
4,l68,True,0.42559858748270196,0.8632168455716018
4,l69,True,0.018305144982987256,0.016920597805634315
4,l70,True,0.007784503467875766,0.005959266119132735
4,l71,True,0.002927201112450348,0.0013333803094083122
4,l72,True,0.05796451635133417,0.05711063589245896
4,l73,True,0.356568495273561,0.7464173965572263
4,l74,True,0.03383382046713814,0.0322011066337509
4,l75,True,0.008760744965915364,0.006486514651605831
4,l76,True,0.483688962013337,0.9709408083591552
4,l77,True,0.08165436381205654,0.1700487279544759
4,l78,True,0.12349680658519355,0.24756792926840718
4,l79,True,0.002054971251151606,-0.0010738628268489728
4,l80,True,0.6036389596121008,1.2267468821387155
4,l81,True,0.22912411110174435,0.46545574333306283
4,l82,True,0.3404337457172187,0.6808581593123381
4,l83,True,0.03361332879976544,0.029985992853267817
4,l84,True,0.3510463802748054,0.7100378143583075
4,l85,True,0.010509511378124444,0.007781031023321702
4,l86,True,0.04543352784464514,0.08320056848145031
4,l87,True,0.018287863254845434,0.017495095825521275
4,l88,True,0.02173149869987901,0.04033347580359987
4,l89,True,0.021943876470995747,0.020983391697125625
4,l90,True,0.011435613188325078,0.018884727921467857
4,l91,True,0.03178794186661617,0.030409691889581154
4,l92,True,0.0028781859545579406,0.000712057865597838
4,l93,True,0.005995880855960422,0.004439679763027016
4,l94,True,0.002325537099867121,-0.002497678420101602
4,l95,True,0.0011164788815913199,0.00012778325617000518
4,l96,True,0.002184981476228131,-0.0027077348500843075
4,l97,True,0.0037657966840306473,-0.0063858735452631665
4,l98,True,0.0013700775565921503,-0.004724763608948706
4,l99,True,-1.5631623439595692e-07,-0.020806519984922403
4,l118,True,0.37037260346885886,0.7506874816394702
4,l101,True,0.40741214996905184,0.8257728116508369
4,l105,True,0.48149016202019995,0.9759356623509666
4,l108,True,-1.948736591531037e-07,-0.026019012906804237
4,l114,True,0.6301235953061259,1.2830327407495061
4,l116,True,2.9623331227670424,6.116160143598346
4,l117,True,1.7846341696057935,3.6255365626767744
4,sw1,True,0.0003641027002595365,-1.5391437045764177e-08
4,sw2,True,0.00012770676286891103,-7.600669050589203e-09
4,sw3,True,2.8984842385398225e-05,-2.1715823095291853e-10
4,sw4,True,0.00010072755918372423,-6.553746061399579e-09
4,sw5,True,2.5558826891938224e-05,-1.151493052020669e-10
4,sw6,True,5.806986835832362e-19,1.3877787807814457e-20
4,sw7,False,0.0,0.0
4,sw8,True,2.223099916591309e-06,-6.788468454033137e-12
4,sw9,True,3.099726006621495e-05,-2.589222276583314e-09
5,l115,True,8.745847731848945,18.196897514507523
5,l1,True,0.0005555792925251808,-0.00033436401666858727
5,l2,True,0.020318831064207187,0.01932918545553548
5,l3,True,6.218989897654275,12.921699765360128
5,l4,True,0.002568829027461106,0.0015897907672851944
5,l5,True,0.009588190687711176,0.008072122931347622
5,l6,True,0.0032908279422517806,0.0020694140466357568
5,l7,True,4.115726706173853,8.546413919135347
5,l8,True,0.0007178189091473541,-0.000420523521936957
5,l9,True,0.018277967308218648,0.01740909777249908
5,l10,True,5.924786670941394,12.279061658654777
5,l11,True,0.012374828828571481,0.010431387226974039
5,l12,True,0.012208735835185508,0.0116276492550096
5,l13,True,2.3317328368120362,4.7239250771058865
5,l14,True,0.003227395550477013,0.0020295578077966637
5,l15,True,0.0008129387867593323,-0.0004182768954046878
5,l16,True,0.004898205774801681,0.0030954896252696927
5,l17,True,0.001142389469482623,-0.0005876140432492321
5,l18,True,0.013141895362427021,0.01209662377413224
5,l20,True,0.004226455997988523,0.0026920839788035665
5,l21,True,0.01680068456713343,0.014376527527723738
5,l22,True,0.022062448165212117,0.041538786904111474
5,l23,True,0.018036664897896116,0.015572985193895874
5,l24,True,0.016388006264605792,0.02821404271420397
5,l25,True,0.004202512834954177,0.005404542609870077
5,l26,True,0.003759317244846898,0.0033840750843410206
5,l27,True,0.0030278314233536012,0.0037178012161434844
5,l28,True,0.0018751571293596499,0.0008061252277275344
5,l29,True,0.015992124681779386,0.013703045966780337
5,l30,True,0.003366917945244495,0.0010836647356682078
5,l31,True,0.003953100129405356,0.0013455154599323579
